descripcion,correlacion
correlacion_original_vs_descifrada,1.0
correlacion_original_vs_descifrada,1.0
correlacion_original_vs_descifrada,1.0
correlacion_original_vs_descifrada,0.5065416388891575
correlacion_original_vs_descifrada,0.018693983302232032
correlacion_original_vs_descifrada,0.4912531204847261
correlacion_original_vs_descifrada,0.050954128119428996
