descripcion,coef_corr
correlacion_original_vs_descifrada,0.9999880889484088
correlacion_original_vs_descifrada,0.9999880889484088
correlacion_original_vs_descifrada,0.9999760076533021
correlacion_original_vs_descifrada,0.9997789826514556
