Tiempo,Y_esclavo
0.0,1.0
0.010000142859183703,0.9939668969051955
0.020000285718367407,0.9878715990920581
0.03000042857755111,0.9817196587462411
0.040000571436734814,0.9755163644384954
0.050000714295918514,0.9692667451698581
0.06000085715510222,0.9629755842913867
0.07000100001428593,0.9566474297429088
0.08000114287346963,0.9502865989574292
0.09000128573265333,0.9438971938618717
0.10000142859183703,0.9374831058483816
0.11000157145102074,0.931048024412488
0.12000171431020444,0.9245954489303193
0.13000185716938814,0.9181286917919954
0.14000200002857185,0.9116508899194978
0.15000214288775554,0.9051650117275916
0.16000228574693925,0.8986738614931523
0.17000242860612297,0.8921800908670059
0.18000257146530665,0.8856862021565317
0.19000271432449037,0.87919455543225
0.20000285718367405,0.8727073771197098
0.21000300004285777,0.8662267622591987
0.22000314290204148,0.8597546832748323
0.23000328576122517,0.8532929952042834
0.24000342862040888,0.8468434385964372
0.25000357147959257,0.8404076482457669
0.2600037143387763,0.8339871558734404
0.27000385719796,0.8275833944501091
0.2800040000571437,0.8211977053669566
0.2900041429163274,0.8148313399272018
0.3000042857755111,0.808485464759825
0.3100044286346948,0.8021611670299005
0.3200045714938785,0.7958594556578142
0.3300047143530622,0.7895812671012289
0.34000485721224594,0.7833274689508999
0.3500050000714296,0.7770988612119429
0.3600051429306133,0.7708961819277494
0.370005285789797,0.7647201096573655
0.38000542864898074,0.7585712648144773
0.39000557150816445,0.752450214883926
0.4000057143673481,0.7463574762021077
0.4100058572265318,0.7402935152405787
0.42000600008571554,0.7342587533173526
0.43000614294489925,0.7282535680031647
0.44000628580408296,0.7222782942090435
0.4500064286632667,0.7163332284029036
0.46000657152245034,0.7104186298669715
0.47000671438163405,0.7045347214698027
0.48000685724081776,0.6986816933968164
0.4900070001000015,0.6928597044524616
0.5000071429591851,0.6870688825018434
0.5100072858183688,0.6813093275901626
0.5200074286775526,0.6755811134910513
0.5300075715367363,0.6698842879072507
0.54000771439592,0.6642188747670312
0.5500078572551037,0.6585848761780203
0.5600080001142874,0.6529822725880966
0.5700081429734711,0.6474110240155777
0.5800082858326548,0.6418710724308709
0.5900084286918384,0.6363623421087579
0.6000085715510222,0.6308847399220004
0.6100087144102059,0.6254381576535164
0.6200088572693896,0.620022472789169
0.6300090001285733,0.6146375485526515
0.640009142987757,0.6092832351447139
0.6500092858469407,0.6039593713525448
0.6600094287061244,0.5986657847219934
0.6700095715653082,0.5934022916615108
0.6800097144244919,0.588168699206649
0.6900098572836756,0.5829648056816056
