Tiempo,Y_esclavo
170.18,-2.801665864404212
170.19,-2.7848909804412645
170.20000000000002,-2.7678086175473795
170.21,-2.7504199008203054
170.22,-2.7327259884949795
170.23,-2.7147280719075493
170.24,-2.6964273754566612
170.25,-2.6778251565620588
170.26,-2.6589227056205464
170.27,-2.639721345959364
170.28,-2.6202224337870144
170.29,-2.6004273581416006
170.3,-2.5803375408367106
170.31,-2.5599544364048996
170.32,-2.5392795320388117
170.33,-2.5183143475299894
170.34,-2.497060435205408
170.35,-2.4755193798617854
170.36,-2.453692798697704
170.37,-2.431582341243591
170.38,-2.409189689289591
170.39000000000001,-2.386516556811386
170.4,-2.363564689893982
170.41,-2.3403358666311513
170.42000000000002,-2.3168318965045245
170.43,-2.2930546184315466
170.44,-2.2690059021134426
170.45000000000002,-2.2446876487164107
170.46,-2.2201017906813694
170.47,-2.195250291533813
170.48,-2.170135145693792
170.49,-2.144758378286031
170.5,-2.1191220449501924
170.51,-2.0932282316513033
170.52,-2.0670790544903523
170.53,-2.0406766595150736
170.54,-2.014023222530925
170.55,-1.9871209489122743
170.56,-1.959972073413801
170.57,-1.9325788599821314
170.58,-1.9049436015677104
170.59,-1.877068619936925
170.6,-1.8489562654844893
170.61,-1.8206089170460993
170.62,-1.7920289817113746
170.63,-1.7632188946370837
170.64000000000001,-1.7341811188606775
170.65,-1.7049181451141329
170.66,-1.675432491638117
170.67000000000002,-1.6457267039964845
170.68,-1.6158033548911155
170.69,-1.5856650439771038
170.70000000000002,-1.5553143976783061
170.71,-1.524754069003261
170.72,-1.493986737361488
170.73,-1.4630151083801746
170.74,-1.431841913721264
170.75,-1.4004699108989482
170.76,-1.3689018830975828
170.77,-1.3371406389900238
170.78,-1.305189012556406
170.79,-1.2730498629033695
170.8,-1.240726074083735
170.81,-1.2082205549166516
170.82,-1.1755362388082198
170.83,-1.1426760835725986
170.84,-1.109643070919972
170.85,-1.0764402038784207
170.86,-1.0430705038990555
170.87,-1.0095370156327579
170.88,-0.9758428069460016
170.89000000000001,-0.941990968520121
170.9,-0.907984613455205
170.91,-0.8738268768785744
170.92000000000002,-0.8395209155578067
170.93,-0.805069907518268
170.94,-0.7704770516651147
170.95000000000002,-0.7357455674097285
170.96,-0.7008786943005477
170.97,-0.6658796916582638
170.98,-0.6307518382153353
170.99,-0.595498431759801
171.0,-0.5601227887833478
171.01,-0.524628244133605
171.02,-0.4890181506706313
171.03,-0.4532958789275623
171.04,-0.4174648167753887
171.05,-0.3815283690918345
171.06,-0.34548995743430516
171.07,-0.3093530197168768
171.08,-0.27312100989129845
171.09,-0.23679739763197924
171.1,-0.20038566802493316
171.11,-0.16388932126065528
171.12,-0.12731187233090288
171.13,-0.0906568507293562
171.14000000000001,-0.053927800156139
171.15,-0.017128278226161198
171.16,0.01973814381872494
171.17000000000002,0.05666788139378615
171.18,0.09365733685170843
171.19,0.13070289975915808
171.20000000000002,0.16780094716962524
171.21,0.20494784389257145
171.22,0.24213994275890194
171.23,0.2793735848828124
171.24,0.316645100732363
171.25,0.35395081431877384
171.26,0.39128704224500066
171.27,0.4286500900840189
171.28,0.4660362529257461
171.29,0.5034418159150208
171.3,0.5408630547807229
171.31,0.5782962363561202
171.32,0.6157376190905189
171.33,0.6531834535523166
171.34,0.6906299829235207
171.35,0.728073443485827
171.36,0.765510065098332
171.37,0.8029360716669627
171.38,0.8403476816057031
171.39000000000001,0.8777411082896944
171.4,0.9151125605002899
171.41,0.9524582428621401
171.42000000000002,0.9897743562723884
171.43,1.0270570983220526
171.44,1.0643026637096697
171.45000000000002,1.101507244647282
171.46,1.1386670312588383
171.47,1.1757782119710891
171.48,1.212836973897051
171.49,1.249839503212116
171.5,1.2867819855228773
171.51,1.3236606062287608
171.52,1.3604715508765226
171.53,1.3972110055076967
171.54,1.4338751569990673
171.55,1.470460193396242
171.56,1.5069623042404017
171.57,1.5433776808883035
171.58,1.5797025168256147
171.59,1.615933007973652
171.6,1.6520653529896054
171.61,1.6880957535603236
171.62,1.7240204146897378
171.63,1.759835545058055
171.64000000000001,1.7955373585226027
171.65,1.8311220778140378
171.66,1.8665859309618495
171.67000000000002,1.9019251504006789
171.68,1.9371359735219618
171.69,1.9722146432143892
171.70000000000002,2.0071574083933403
171.71,2.0419605245194328
171.72,2.076620254106339
171.73,2.1111328672180125
171.74,2.1454946419554703
171.75,2.179701864933281
171.76,2.2137508317459003
171.77,2.247637847423998
171.78,2.2813592268809297
171.79,2.3149112953494853
171.8,2.3482903888090703
171.81,2.381492854403458
171.82,2.4145150508492557
171.83,2.4473533488352315
171.84,2.4800041314126418
171.85,2.5124637943766976
171.86,2.5447287466393256
171.87,2.5767954105933475
171.88,2.608660222468229
171.89000000000001,2.6403196326775347
171.9,2.6717701061582266
171.91,2.7030081227019513
171.92000000000002,2.7340301772784423
171.93,2.7648327803511847
171.94,2.7954124581854725
171.95000000000002,2.825765753148992
171.96,2.8558892240050726
171.97,2.8857794461987254
171.98,2.9154330121356145
171.99,2.9448465314540813
172.0,2.974016631453593
172.01,3.002939958926641
172.02,3.0316131832553084
172.03,3.060032991851123
172.04,3.088196089768248
172.05,3.1160992002208667
172.06,3.1437390650894854
172.07,3.1711124454163246
172.08,3.198216121889988
172.09,3.2250468953195783
172.1,3.251601587098437
172.11,3.277877039657674
172.12,3.3038701169096654
172.13,3.329577704681672
172.14000000000001,3.354996711139756
172.15,3.380124067203144
172.16,3.4049567269492074
172.17000000000002,3.4294916680092036
172.18,3.4537258919549405
172.19,3.4776564246765096
172.20000000000002,3.5012803167512336
172.21,3.5245946438039835
172.22,3.5475965068589947
172.23,3.57028303268333
172.24,3.592651374122123
172.25,3.6146987104257375
172.26,3.636422247568973
172.27,3.6578192185624445
172.28,3.6788868837562667
172.29,3.6996225311361597
172.3,3.7200234766121025
172.31,3.7400870642996478
172.32,3.7598106667940154
172.33,3.779191685437081
172.34,3.7982275505773604
172.35,3.816915721823109
172.36,3.835253688288634
172.37,3.85323896883392
172.38,3.8708691122976817
172.39000000000001,3.888141697723925
172.4,3.9050543345424313
172.41,3.9216046625495378
172.42000000000002,3.9377903519977675
172.43,3.9536091041415236
172.44,3.9690586515992656
172.45000000000002,3.9841367587049454
172.46,3.9988412218506704
172.47,4.013169869820709
172.48,4.027120564116958
172.49,4.0406911992759795
172.5,4.053879703177725
172.51,4.066684037346051
172.52,4.079102197241132
172.53,4.091132212543883
172.54,4.102772147432491
172.55,4.114020100851152
172.56,4.1248742067711275
172.57,4.135332634444199
172.58,4.145393588648646
172.59,4.155055309927804
172.6,4.164316074821344
172.61,4.173174196089533
172.62,4.181628022982544
172.63,4.189675941643643
172.64000000000001,4.197316374965174
172.65,4.204547782566028
172.66,4.211368661089021
172.67000000000002,4.217777544489688
172.68,4.223773004316595
172.69,4.229353649983289
172.70000000000002,4.234518129031982
172.71,4.239265127389078
172.72,4.243593369612645
172.73,4.2475016191319455
172.74,4.250988678479111
172.75,4.254053389513073
172.76,4.256694633635855
172.77,4.25891133200131
172.78,4.260702445716419
172.79,4.262066976035236
172.8,4.26300396454559
172.81,4.263512493348629
172.82,4.263591685231303
172.83,4.263240703832866
172.84,4.262458753817354
172.85,4.261245081011408
172.86,4.259598972251247
172.87,4.25751975549093
172.88,4.255006800008847
172.89000000000001,4.25205951660651
172.9,4.248677357799748
172.91,4.244859818002409
172.92000000000002,4.240606433702678
172.93,4.235916783632115
172.94,4.230790488927519
172.95000000000002,4.225227213285715
172.96,4.219226663111375
172.97,4.212788587657973
172.98,4.2059127791619675
172.99,4.198599072970324
173.0,4.190847347661466
173.01,4.182657525159762
173.02,4.174029570843644
173.03,4.164963493647452
173.04,4.1554593461571026
173.05,4.145517224692364
173.06,4.1351372693040815
173.07,4.124319663604532
173.08,4.113064634851283
173.09,4.101372454058349
173.1,4.089243436089192
173.11,4.076677939743655
173.12,4.063676367838914
173.13,4.050239167284553
173.14000000000001,4.03636682915186
173.15,4.022059888737433
173.16,4.007318925621181
173.17000000000002,3.9921445637188415
173.18,3.9765374713290687
173.19,3.960498361175214
173.20000000000002,3.9440279904418745
173.21,3.9271271608062968
173.22,3.9097967184647353
173.23,3.8920375541538395
173.24,3.873850603167167
173.25,3.855236845366903
173.26,3.836197305163297
173.27,3.8167330513398885
173.28,3.796845196875721
173.29,3.77653489906731
173.3,3.755803359513899
173.31,3.7346518240961912
173.32,3.7130815829509976
173.33,3.691093970441867
173.34,3.668690365125784
173.35,3.6458721897160036
173.36,3.6226409110410938
173.37,3.598998040000266
173.38,3.574945131515061
173.39000000000001,3.550483784477458
173.4,3.5256156416944826
173.41,3.500342389829382
173.42000000000002,3.4746657593394303
173.43,3.448587524410442
173.44,3.4221095028880444
173.45000000000002,3.3952335562057896
173.46,3.367961589310102
173.47,3.340295550518649
173.48,3.31223743111499
173.49,3.2837892652496796
173.5,3.254953130048674
173.51,3.225731145476519
173.52,3.196125474197676
173.53,3.166138321436035
173.54,3.1357719348326607
173.55,3.1050286043018205
173.56,3.0739106618853365
173.57,3.042420481605313
173.58,3.010560479315276
173.59,2.978333112549777
173.6,2.945740880372505
173.61,2.9127863232229334
173.62,2.879472022761568
173.63,2.8458006017138184
173.64000000000001,2.8117747237125457
173.65,2.777397093139318
173.66,2.742670454964421
173.67000000000002,2.707597594585656
173.68,2.6721813376334245
173.69,2.6364245495405
173.70000000000002,2.6003301349612413
173.71,2.5639010381338627
173.72,2.527140242693352
173.73,2.490050771412228
173.74,2.452635685942012
173.75,2.4148980865554175
173.76,2.376841111889284
173.77,2.3384679386882548
173.78,2.299781781549229
173.79,2.260785892666576
173.8,2.221483561578146
173.81,2.181878114912078
173.82,2.141972916134419
173.83,2.1017713652975654
173.84,2.0612768987895373
173.85,2.0204929890840964
173.86,1.9794231444917163
173.87,1.9380709089114192
173.88,1.8964398615834834
173.89000000000001,1.8545336168430353
173.9,1.8123558238701902
173.91,1.7699101662506571
173.92000000000002,1.7272003609641136
173.93,1.6842301586588835
173.94,1.6410033437608407
173.95000000000002,1.5975237340895911
173.96,1.553795180478161
173.97,1.5098215663961794
173.98,1.4656068075765274
173.99,1.421154851645425
174.0,1.3764696777559362
174.01,1.3315552962248651
174.02,1.2864157481730203
174.03,1.2410551051688228
174.04,1.195477468875233
174.05,1.1496869706999744
174.06,1.103687771449028
174.07,1.0574840609833758
174.08,1.0110800578789672
174.09,0.9644800090898876
174.1,0.9176881896147037
174.11,0.8707089021659614
174.12,0.8235464768428155
174.13,0.7762052708067712
174.14000000000001,0.7286896679415503
174.15,0.681004078162959
174.16,0.633152935948057
174.17000000000002,0.58514070119714
174.18,0.5369718592972907
174.19,0.48865092061568677
174.20000000000002,0.44018241999945495
174.21,0.3915709162820041
174.22,0.34282099179577025
174.23,0.29393725189130815
174.24,0.24492432446266352
174.25,0.19578685947896102
174.26,0.1465295285221441
174.27,0.09715702433080234
174.28,0.047674060350022675
174.29,-0.001914629712798127
174.3,-0.05160429232623527
174.31,-0.10139015456729225
174.32,-0.15126742454807193
174.33,-0.20123129183673438
174.34,-0.2512769278727992
174.35,-0.3013994863768522
174.36,-0.35159410375471567
174.37,-0.4018558994961406
174.38,-0.4521799765680793
174.39000000000001,-0.5025614218025964
174.4,-0.5529953062933728
174.41,-0.6034766862783041
174.42000000000002,-0.6540006053756539
174.43,-0.7045620932880231
174.44,-0.7551561652024299
174.45000000000002,-0.8057778224164871
174.46,-0.8564220529548038
174.47,-0.9070838321757224
174.48,-0.957758123368498
174.49,-1.0084398783410484
174.5,-1.0591240379983664
174.51,-1.1098055329117118
174.52,-1.1604792838786913
174.53,-1.2111402024743323
174.54,-1.2617831915932574
174.55,-1.3124031459830636
174.56,-1.3629949527690122
174.57,-1.41355349197013
174.58,-1.464073637006827
174.59,-1.514550255200129
174.6,-1.5649782082626271
174.61,-1.6153523527812421
174.62,-1.665667540691904
174.63,-1.7159186197462415
174.64000000000001,-1.7661004339703816
174.65,-1.816207824115944
174.66,-1.8662356281033468
174.67000000000002,-1.9161786814574933
174.68,-1.9660318177359468
174.69,-2.0157898689496805
174.70000000000002,-2.0654476663415404
174.71,-2.115000042959595
174.72,-2.1644418350048182
174.73,-2.2137678780963066
174.74,-2.262973007845545
174.75,-2.3120520605795476
174.76,-2.3609998740510556
174.77,-2.409811288135939
174.78,-2.4584811455179723
174.79,-2.507004292361137
174.8,-2.5553755789696084
174.81,-2.60358986043558
174.82,-2.651641997275081
174.83,-2.6995268560519303
174.84,-2.7472393099899954
174.85,-2.7947742395738837
174.86,-2.842126533138226
174.87,-2.889291087445692
174.88,-2.936262808253887
174.89000000000001,-2.983036610871266
174.9,-3.0296074207022112
174.91,-3.0759701737814136
174.92000000000002,-3.1221198172976905
174.93,-3.168051310107382
174.94,-3.2137596232374617
174.95000000000002,-3.2592397403784887
174.96,-3.304486658367545
174.97,-3.34949538766128
174.98,-3.3942609527991956
174.99,-3.438778392857304
175.0,-3.4830427618922744
175.01,-3.5270491293762123
175.02,-3.5707925806221827
175.03,-3.6142682172006015
175.04,-3.657471157390356
175.05,-3.700396537370344
175.06,-3.7430395139906603
175.07,-3.785395262653011
175.08,-3.827458976898704
175.09,-3.8692258691073005
175.1,-3.91069117118097
175.11,-3.951850135214744
175.12,-3.9926980341528435
175.13,-4.033230162431276
175.14000000000001,-4.073441836606874
175.15,-4.113328395972965
175.16,-4.15288520316184
175.17000000000002,-4.192107644734208
175.18,-4.230991131755804
175.19,-4.269531100361325
175.20000000000002,-4.307723012305871
175.21,-4.3455623555040495
175.22,-4.383044644556915
175.23,-4.420165421266921
175.24,-4.456920255141023
175.25,-4.493304743882125
175.26,-4.5293145138690045
175.27,-4.56494522062489
175.28,-4.600192549274843
175.29,-4.635052214992101
175.3,-4.669519963433534
175.31,-4.703591571164366
175.32,-4.737262846072318
175.33,-4.7705296277713165
175.34,-4.803387788116349
175.35,-4.835833232532408
175.36,-4.867861901583276
175.37,-4.899469768792442
175.38,-4.930652840968991
175.39000000000001,-4.961407158838579
175.4,-4.991728797659865
175.41,-5.021613867826584
175.42000000000002,-5.051058515455473
175.43,-5.080058922960246
175.44,-5.108611309611799
175.45000000000002,-5.13671193208485
175.46,-5.164357084991201
175.47,-5.191543101399797
175.48,-5.218266353343794
175.49,-5.244523252314787
175.5,-5.270310249744406
175.51,-5.295623837473451
175.52,-5.320460548208736
175.53,-5.34481695596783
175.54,-5.368689676511864
175.55,-5.392075367766575
175.56,-5.414970730231756
175.57,-5.437372507379292
175.58,-5.459277486039929
175.59,-5.480682496778958
175.6,-5.501584414260969
175.61,-5.521980157603841
175.62,-5.541866690722123
175.63,-5.561241022659962
175.64000000000001,-5.5801002081059154
175.65,-5.598441348709986
175.66,-5.61626159331634
175.67000000000002,-5.633558136623521
175.68,-5.650328219677553
175.69,-5.666569130376517
175.70000000000002,-5.682278203961629
175.71,-5.697452823495003
175.72,-5.712090420324296
175.73,-5.7261884745344265
175.74,-5.739744515386558
175.75,-5.7527561217445315
175.76,-5.765220922488932
175.77,-5.777136596918976
175.78,-5.788500875142402
175.79,-5.799311538453536
175.8,-5.8095664196997205
175.81,-5.819263403636271
175.82,-5.828400427270148
175.83,-5.836975480192499
175.84,-5.844986604900257
175.85,-5.852431897106952
175.86,-5.859309506042915
175.87,-5.865617634745015
175.88,-5.871354540336125
175.89000000000001,-5.876518534294451
175.9,-5.881107982712894
175.91,-5.885121306548604
175.92000000000002,-5.88855698186288
175.93,-5.891413540057134
175.94,-5.893689568359908
175.95000000000002,-5.895383711014971
175.96,-5.896494668335704
175.97,-5.89702119621669
175.98,-5.896962106484752
175.99,-5.89631626723846
176.0,-5.89508260317629
176.01,-5.893260095913609
176.02,-5.8908477842886775
176.03,-5.887844764657813
176.04,-5.884250191179914
176.05,-5.8800632760905005
176.06,-5.875283289965437
176.07,-5.869909561974513
176.08,-5.863941480125036
176.09,-5.8573784914956075
176.1,-5.850220102460233
176.11,-5.842465878902937
176.12,-5.834115446423028
176.13,-5.825168490531181
176.14000000000001,-5.815624756836478
176.15,-5.805484051224571
176.16,-5.7947462400271155
176.17000000000002,-5.783411250182611
176.18,-5.771479069388817
176.19,-5.758949746246873
176.20000000000002,-5.745823390397273
176.21,-5.732100172647843
176.22,-5.717780325093842
176.23,-5.7028641412303624
176.24,-5.687351976057123
176.25,-5.671244246180858
176.26,-5.654541429961731
176.27,-5.637244067634879
176.28,-5.619352760785777
176.29,-5.60086817232728
176.3,-5.581791026629137
176.31,-5.562122109639695
176.32,-5.541862268999924
176.33,-5.52101241414992
176.34,-5.499573516428008
176.35,-5.477546609162579
176.36,-5.454932787756815
176.37,-5.4317332097664
176.38,-5.407949094970387
176.39000000000001,-5.383581725435314
176.4,-5.358632445572726
176.41,-5.333102662190208
176.42000000000002,-5.306993844536062
176.43,-5.280307524337752
176.44,-5.253045295834241
176.45000000000002,-5.22520881580232
176.46,-5.196799803577085
176.47,-5.167820041066636
176.48,-5.1382713727611415
176.49,-5.108155705736377
176.5,-5.077475009651836
176.51,-5.046231316743545
176.52,-5.014426721811665
176.53,-4.982063382203015
176.54,-4.949143517788602
176.55,-4.915669410936262
176.56,-4.88164340647853
176.57,-4.8470679116758175
176.58,-4.811945396175016
176.59,-4.776278391865292
176.6,-4.740069492072873
176.61,-4.703321350435065
176.62,-4.666036682130471
176.63,-4.628218263883945
176.64000000000001,-4.58986893384287
176.65,-4.550991591450564
176.66,-4.511589197316883
176.67000000000002,-4.471664773086079
176.68,-4.4312214013019915
176.69,-4.390262225270617
176.70000000000002,-4.348790448920137
176.71,-4.306809336658449
176.72,-4.264322213228259
176.73,-4.221332463559794
176.74,-4.1778435326211785
176.75,-4.133858925266525
176.76,-4.089382206081797
176.77,-4.044416999228459
176.78,-3.9989669882849874
176.79,-3.95303591608625
176.8,-3.9066275845608103
176.81,-3.8597458545661767
176.82,-3.8123946457220237
176.83,-3.764577936241415
176.84,-3.7162997627600483
176.85,-3.6675642201635332
176.86,-3.6183754614127266
176.87,-3.568737697367126
176.88,-3.518655196606331
176.89000000000001,-3.468132285249578
176.9,-3.4171733467733363
176.91,-3.365782821826973
176.92000000000002,-3.3139652080464606
176.93,-3.2617250594214315
176.94,-3.2090669838794863
176.95000000000002,-3.155995643389548
176.96,-3.102515755830184
176.97,-3.048632094605496
176.98,-2.9943494882622534
176.99,-2.939672820108225
177.0,-2.884607027831612
177.01,-2.8291571031214846
177.02,-2.7733280912891263
177.03,-2.717125090890165
177.04,-2.6605532533473872
177.05,-2.6036177825741085
177.06,-2.5463239345979773
177.07,-2.4886770171850823
177.08,-2.430682389464219
177.09,-2.3723454615511828
177.1,-2.313671694172925
177.11,-2.2546665982914402
177.12,-2.1953357347271867
177.13,-2.1356847137819086
177.14000000000001,-2.0757191948606653
177.15,-2.0154448860928955
177.16,-1.9548675439523293
177.17000000000002,-1.8939929728755545
177.18,-1.8328270248790424
177.19,-1.77137559917443
177.20000000000002,-1.709644641781848
