Tiempo,Error_y
0.0,0.9
0.010000142859183703,0.8927755317930792
0.020000285718367407,0.8855056006628869
0.03000042857755111,0.8781949454256447
0.040000571436734814,0.8708480983729294
0.050000714295918514,0.8634693875625971
0.06000085715510222,0.8560629468331376
0.07000100001428593,0.8486327249694906
0.08000114287346963,0.8411824872442706
0.09000128573265333,0.8337158271298974
0.10000142859183703,0.8262361723278632
0.11000157145102074,0.8187467869878261
0.12000171431020444,0.8112507834081487
0.13000185716938814,0.8037511255819726
0.14000200002857185,0.7962506332582546
0.15000214288775554,0.7887519916925174
0.16000228574693925,0.7812577536744871
0.17000242860612297,0.7737703459719953
0.18000257146530665,0.7662920760199472
0.19000271432449037,0.7588251334618533
0.20000285718367405,0.7513715980552438
0.21000300004285777,0.743933444047253
0.22000314290204148,0.7365125415480891
0.23000328576122517,0.7291106644661429
0.24000342862040888,0.721729493904337
0.25000357147959257,0.714370619494296
0.2600037143387763,0.7070355466701257
0.27000385719796,0.6997256988457623
0.2800040000571437,0.6924424199182762
0.2900041429163274,0.6851869801816026
0.3000042857755111,0.6779605776575126
0.3100044286346948,0.6707643407878712
0.3200045714938785,0.6635993342533044
0.3300047143530622,0.6564665594289888
0.34000485721224594,0.6493669568048756
0.3500050000714296,0.6423014111063101
0.3600051429306133,0.6352707522331416
0.370005285789797,0.6282757570431267
0.38000542864898074,0.621317153734967
0.39000557150816445,0.6143956226701444
0.4000057143673481,0.6075117980076892
0.4100058572265318,0.6006662719761884
0.42000600008571554,0.5938595953271708
0.43000614294489925,0.5870922782562837
0.44000628580408296,0.5803647944079475
0.4500064286632667,0.5736775820361776
0.46000657152245034,0.567031044213451
0.47000671438163405,0.5604255519387289
0.48000685724081776,0.5538614456965198
0.4900070001000015,0.5473390355944612
0.5000071429591851,0.5408586037649399
0.5100072858183688,0.5344204063091632
0.5200074286775526,0.5280246733027577
0.5300075715367363,0.5216716098010222
0.54000771439592,0.5153613985516456
0.5500078572551037,0.5090942005225502
0.5600080001142874,0.5028701548951677
0.5700081429734711,0.4966893811327049
0.5800082858326548,0.49055198018686585
0.5900084286918384,0.48445803455823966
0.6000085715510222,0.4784076091003969
